,SCORE:,total_score,atom_pair_constraint,cart_bonded,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,rama_prepro,ref,yhh_planarity,description,id
1,SCORE:,9069.813,10201.386999999999,310.922,0.0,-2970.2729999999997,649.9069999999999,-1088.525,6.63,110.484,313.04,2116.565,-101.44200000000001,-108.887,-103.119,-248.07299999999998,-47.946999999999996,11.286,-100.3,-21.607,139.115,0.648,S_0002,D4MT18_9FIRM
5,SCORE:,9002.771,10136.54,300.745,0.0,-2928.8779999999997,677.29,-1114.925,6.716,111.32799999999999,284.124,2104.261,-98.09,-112.95100000000001,-94.569,-245.055,-44.632,9.427999999999999,-106.434,-13.46,130.692,0.64,S_0006,R5R5Q0_9FIRM
3,SCORE:,6272.960999999999,7318.654,341.19800000000004,0.0,-3009.572,696.347,-1124.365,7.12,120.917,314.79400000000004,2167.084,-87.72,-125.064,-88.329,-235.733,-53.236000000000004,21.184,-96.603,24.0,81.545,0.742,S_0004,A0A0A7FUT5_9CLOT
2,SCORE:,9054.77,10185.226,306.153,0.0,-2984.837,677.398,-1107.681,6.455,115.11200000000001,310.30400000000003,2138.9,-111.891,-109.194,-79.958,-244.40200000000002,-48.418,19.803,-107.575,-26.798000000000002,115.579,0.593,S_0003,I6TBI5_ENTHA
2,SCORE:,18083.492,19081.695,331.715,1.036,-2957.6,644.512,-1008.571,7.653,107.69,333.13599999999997,2041.9029999999998,-82.99700000000001,-108.583,-88.58,-266.827,-57.718999999999994,14.274000000000001,-99.876,17.584,171.032,2.016,S_0003,B0X494_CULQU
1,SCORE:,9834.626,11209.448,272.603,0.0,-3067.6690000000003,619.601,-1177.0639999999999,6.136,112.338,286.978,2184.124,-119.23299999999999,-116.20200000000001,-116.014,-248.88,-47.707,9.809,-122.491,26.169,120.71700000000001,1.963,S_0002,K1X5U4_MARBU
6,SCORE:,11797.296,12039.079,641.316,0.0,-2637.905,539.771,-887.4119999999999,6.659,95.836,387.67,1879.62,-74.607,-99.15100000000001,-60.475,-211.8,-45.492,50.575,-90.689,106.061,156.439,1.8,S_0007,W5TGN4_9NOCA
5,SCORE:,11762.007,12030.312,588.02,0.0,-2627.475,546.313,-853.113,6.959,94.905,369.06300000000005,1821.779,-68.436,-94.228,-55.269,-219.71,-47.653,46.812,-86.874,151.536,156.439,2.6260000000000003,S_0006,W5TGN4_9NOCA
7,SCORE:,14531.958999999999,15435.68,524.241,-0.8640000000000001,-3178.4240000000004,675.314,-1187.844,7.447,115.314,361.366,2269.373,-110.637,-115.87,-94.584,-276.709,-52.041000000000004,24.775,-101.26100000000001,85.305,149.81,1.57,S_0008,BGL05_ARATH
5,SCORE:,4714.157999999999,5886.892,289.975,0.0,-2963.1040000000003,640.229,-1070.214,6.763,108.59899999999999,314.566,2071.234,-104.34100000000001,-111.65700000000001,-97.789,-246.328,-54.672,11.927999999999999,-96.652,-10.157,137.737,1.15,S_0006,C4LDS8_TOLAT
4,SCORE:,7575.309,8555.978000000001,375.57099999999997,0.0,-2949.1659999999997,664.493,-1063.731,6.956,110.53,337.16,2062.098,-104.323,-114.066,-93.31299999999999,-234.748,-44.946000000000005,18.088,-104.189,33.52,117.944,1.454,S_0005,S0JLX3_9ENTE
6,SCORE:,4699.616,5820.433000000001,353.84,0.0,-3072.028,687.995,-1120.877,6.8870000000000005,113.42,328.20300000000003,2163.17,-108.59299999999999,-111.101,-108.25399999999999,-254.227,-50.846000000000004,22.053,-100.615,8.318,120.818,1.021,S_0007,C9A601_ENTCA
2,SCORE:,7516.335,8407.974,271.509,-1.032,-2620.3920000000003,581.188,-949.209,6.165,104.37,268.651,1884.4579999999999,-79.858,-93.156,-62.34,-226.197,-50.765,10.800999999999998,-80.436,49.391000000000005,93.884,1.329,S_0003,A0A072V661_MEDTR
2,SCORE:,7244.154,8300.767,326.019,0.0,-2982.8779999999997,674.497,-1106.608,6.831,117.54899999999999,323.029,2149.149,-100.04,-116.04899999999999,-93.662,-243.42700000000002,-56.045,27.322,-96.595,-2.764,116.15299999999999,0.905,S_0003,S0LBK4_ENTAV
9,SCORE:,17047.69,18318.455,295.82,-1.008,-3226.66,691.387,-1211.903,7.1579999999999995,122.387,311.623,2308.408,-101.375,-122.897,-106.28399999999999,-265.621,-57.559,12.263,-98.09299999999999,26.563000000000002,143.882,1.143,S_0010,M0TVR8_MUSAM
5,SCORE:,2877.1479999999997,3887.337,388.161,1.847,-3110.177,705.676,-1090.087,6.856,116.045,337.00199999999995,2195.555,-105.735,-116.678,-96.04799999999999,-249.953,-56.699,28.898000000000003,-101.85799999999999,36.898,98.86,1.251,S_0006,R5EY98_9CLOT
5,SCORE:,9703.404,11086.396999999999,259.007,0.0,-3100.066,679.023,-1131.404,6.3020000000000005,115.20700000000001,285.71299999999997,2158.873,-109.213,-110.819,-108.32,-249.69099999999997,-51.747,10.121,-118.21700000000001,-42.792,124.094,0.9359999999999999,S_0006,S1QXP4_9ENTE
8,SCORE:,9251.309000000001,10156.171,348.296,0.0,-2742.57,523.244,-966.172,5.676,99.04899999999999,321.564,1897.3270000000002,-85.87,-103.305,-84.70200000000001,-231.83,-45.418,27.35,-104.25299999999999,72.449,163.55100000000002,0.752,S_0009,G2NPU1_STREK
1,SCORE:,9098.972,10251.685,285.69599999999997,0.0,-3016.548,683.703,-1116.865,6.399,112.087,307.233,2166.072,-97.772,-112.257,-94.305,-245.578,-53.243,10.455,-89.337,-5.184,105.73700000000001,0.9940000000000001,S_0002,Q97J81_CLOAB
9,SCORE:,3655.9509999999996,4945.88,299.371,0.0,-3039.54,668.681,-1104.399,7.091,113.87899999999999,301.493,2122.677,-107.455,-119.995,-91.036,-243.62400000000002,-53.062,7.202999999999999,-108.869,-44.791000000000004,101.024,1.425,S_0010,Q8DQT9_STRR6
4,SCORE:,8855.5,9638.223,307.454,0.0,-2586.278,629.7819999999999,-965.701,6.074,108.179,284.133,1931.901,-78.45100000000001,-93.48200000000001,-81.259,-211.48,-51.16,22.183000000000003,-86.73299999999999,9.185,71.824,1.1059999999999999,S_0005,T0N2G8_9EURY
3,SCORE:,8876.944,9645.728000000001,319.319,0.0,-2561.851,615.614,-936.1510000000001,6.1979999999999995,107.62899999999999,294.873,1880.954,-95.417,-91.238,-79.863,-206.56900000000002,-51.41,12.761,-82.536,26.201,71.824,0.8759999999999999,S_0004,T0N2G8_9EURY
5,SCORE:,13881.691,14783.648000000001,306.16200000000003,0.0,-2815.864,622.031,-977.913,7.07,105.541,314.427,1985.259,-85.066,-106.705,-78.048,-223.84,-55.172,14.297,-83.14200000000001,49.3,118.98,0.726,S_0006,F2JX03_MARM1
9,SCORE:,3016.909,4043.57,337.16,0.0,-3023.248,724.79,-1107.461,6.682,119.22,331.026,2182.062,-96.162,-115.206,-87.667,-260.08,-53.763999999999996,24.816999999999997,-97.15899999999999,36.479,50.621,1.23,S_0010,Q3Y0A9_ENTFC
8,SCORE:,11259.256000000001,12493.606000000002,283.382,-1.143,-3080.6609999999996,647.948,-1083.245,7.111000000000001,116.586,314.056,2139.798,-104.686,-115.48,-80.944,-253.484,-60.803000000000004,10.302,-97.95700000000001,4.095,119.2,1.575,S_0009,G7IHR2_MEDTR
2,SCORE:,8744.226999999999,9901.366,278.16900000000004,0.0,-3013.32,656.4,-1083.644,6.357,109.74,303.27299999999997,2129.512,-103.27799999999999,-109.36399999999999,-97.678,-256.25,-51.286,11.606,-91.85,4.158,148.696,1.62,S_0003,S1NBP9_9ENTE
4,SCORE:,13374.749,14478.325,308.823,0.0,-2888.196,549.5369999999999,-1068.143,5.607,104.59100000000001,306.955,2092.6679999999997,-88.04899999999999,-111.277,-91.24,-249.31400000000002,-53.133,18.774,-112.16799999999999,13.71,155.929,1.349,S_0005,U5WB57_9ACTN
7,SCORE:,12785.855,13633.589,370.63699999999994,0.0,-2692.0759999999996,528.448,-949.508,5.837000000000001,91.60600000000001,296.944,1873.609,-73.892,-103.852,-88.72200000000001,-222.75599999999997,-46.503,25.29,-92.49600000000001,79.938,148.22299999999998,1.54,S_0008,W5VYM2_9PSEU
5,SCORE:,9896.978000000001,11178.399,310.318,0.0,-3248.5409999999997,707.212,-1210.525,7.145,122.56299999999999,342.967,2305.5170000000003,-107.604,-124.92299999999999,-111.234,-259.748,-51.86,11.377,-100.552,16.967,108.03399999999999,1.464,S_0006,U5GV13_POPTR
8,SCORE:,2928.18,4093.211,329.721,0.0,-3252.816,748.8,-1147.205,8.129,123.60799999999999,372.346,2233.708,-113.76,-115.86200000000001,-78.234,-271.416,-54.448,18.525,-90.74600000000001,-7.705,131.297,1.026,S_0009,Q6MSD6_MYCMS
7,SCORE:,6135.4130000000005,7390.766,305.29,0.0,-3020.5,656.7460000000001,-1093.863,6.547999999999999,111.95100000000001,318.224,2088.152,-108.837,-119.82799999999999,-95.32799999999999,-243.922,-52.062,13.662,-110.075,-40.078,127.851,0.715,S_0008,Q9A0X3_STRP1
3,SCORE:,3696.425,4921.287,284.03700000000003,0.0,-2959.7290000000003,654.927,-1095.183,6.327999999999999,110.965,305.48400000000004,2087.637,-84.95200000000001,-116.67,-97.301,-248.05700000000002,-53.885,11.465,-109.021,-31.081999999999997,109.07600000000001,1.0979999999999999,S_0004,R3W2A2_9ENTE
7,SCORE:,11738.39,12680.14,426.098,0.327,-3133.9790000000003,671.823,-1145.5610000000001,7.332000000000001,119.645,353.53,2269.009,-99.73899999999999,-122.615,-93.785,-251.873,-60.481,26.58,-79.609,50.386,119.553,1.609,S_0008,F6TAR1_CIOIN
3,SCORE:,13785.378999999999,14562.013,368.801,0.0,-2855.24,641.712,-1064.763,7.484,114.225,327.183,2057.854,-98.619,-108.223,-87.95700000000001,-233.87,-41.305,22.996,-74.921,84.773,162.412,0.823,S_0004,I4B8U7_TURPD
8,SCORE:,13418.492,14419.768,329.306,-0.922,-2956.482,652.1080000000001,-1022.9860000000001,6.928999999999999,107.414,319.666,2044.578,-94.01899999999999,-107.92,-65.554,-252.963,-60.919,17.621,-102.64299999999999,29.846,154.407,1.2570000000000001,S_0009,A0A072V648_MEDTR
9,SCORE:,16683.765,17227.006,672.857,-1.025,-3148.114,661.405,-1067.611,8.052,113.116,396.173,2247.511,-108.546,-115.561,-77.74,-265.6,-66.881,22.868000000000002,-99.56299999999999,122.73299999999999,161.80200000000002,0.883,S_0010,I1IRQ5_BRADI
8,SCORE:,11291.169,12230.815,392.265,0.0,-2923.6479999999997,594.612,-1028.441,6.513,108.67299999999999,348.273,2039.84,-85.24600000000001,-112.92200000000001,-85.92299999999999,-247.565,-48.235,15.037,-109.79,40.455,155.1,1.357,S_0009,D0LVQ0_HALO1
4,SCORE:,9180.908000000001,10320.475,315.19,0.0,-3063.171,690.9739999999999,-1100.228,7.218999999999999,114.661,329.32099999999997,2175.364,-95.76700000000001,-110.63,-97.713,-246.671,-63.27,18.275,-95.865,-15.205,97.464,0.484,S_0005,R2QNW3_9ENTE
6,SCORE:,7763.319,8447.911,580.044,-1.24,-3070.333,666.525,-1073.2069999999999,7.772,122.743,367.649,2217.75,-110.76899999999999,-84.055,-72.722,-274.97900000000004,-77.069,28.522,-94.195,53.381,127.85700000000001,1.734,S_0007,C5YTW7_SORBI
7,SCORE:,7665.484,8467.181,466.121,-1.2429999999999999,-3027.1220000000003,662.191,-1068.028,6.715,118.93,334.066,2226.045,-99.62200000000001,-91.898,-83.025,-270.362,-71.69,15.981,-104.86399999999999,57.65,127.85700000000001,0.6,S_0008,C5YTW7_SORBI
0,SCORE:,7798.630999999999,8452.65,624.9209999999999,-1.347,-3091.509,663.211,-1080.208,6.5920000000000005,117.471,358.286,2264.506,-130.09,-86.902,-72.1,-261.482,-67.829,22.338,-101.575,52.821999999999996,127.85700000000001,1.022,S_0001,C5YTW7_SORBI
6,SCORE:,9887.671,11049.607,380.292,-1.105,-3221.026,638.559,-1137.75,6.8389999999999995,119.727,339.306,2219.92,-107.713,-121.194,-92.485,-269.203,-55.843,15.275,-101.811,40.249,185.37099999999998,0.654,S_0007,B8BCB1_ORYSI
9,SCORE:,12911.155,13694.089,423.22,0.0,-2789.5490000000004,526.7330000000001,-993.5239999999999,6.587000000000001,101.34299999999999,323.764,1946.2379999999998,-73.118,-110.681,-95.20200000000001,-234.192,-49.73,26.381,-84.72,108.51299999999999,184.012,0.991,S_0010,G8SC15_ACTS5
3,SCORE:,15966.671999999999,16796.182,389.36300000000006,0.0,-2850.4309999999996,578.305,-1010.2339999999999,6.097,104.698,335.765,2039.101,-80.46,-109.385,-99.43700000000001,-236.618,-54.628,24.041,-104.72399999999999,86.375,151.827,0.8340000000000001,S_0004,U5W6M1_9ACTN
8,SCORE:,8655.956,9629.962,313.698,0.0,-2752.187,534.682,-1004.01,5.684,98.59899999999999,299.388,1912.325,-97.24799999999999,-105.057,-89.51100000000001,-229.563,-38.135,29.508000000000003,-95.23299999999999,74.292,167.138,1.6230000000000002,S_0009,D2AUF2_STRRD
9,SCORE:,10786.954,11263.1,514.252,0.0,-2840.4240000000004,636.705,-948.513,7.032,111.479,371.791,1989.618,-63.08,-117.854,-80.193,-211.041,-57.896,36.488,-89.95,130.153,135.048,0.24,S_0010,E8N126_ANATU
8,SCORE:,7675.351,7817.499,621.707,0.0,-2737.563,668.84,-902.683,8.164,111.486,383.565,1995.507,-68.516,-91.089,-65.743,-234.28900000000002,-63.233999999999995,60.042,-71.67699999999999,118.848,123.693,0.7929999999999999,S_0009,I0K9V2_9BACT
3,SCORE:,17248.502,18554.271,289.053,-1.149,-3241.8909999999996,665.567,-1191.297,6.632999999999999,117.6,317.126,2275.2960000000003,-124.51799999999999,-118.617,-89.66799999999999,-272.374,-46.235,7.457999999999999,-108.695,15.76,192.52599999999998,1.656,S_0004,I1GRN0_BRADI
6,SCORE:,17056.337,18150.802,399.595,-1.097,-3198.989,635.061,-1143.086,7.9239999999999995,113.45,368.70300000000003,2242.89,-102.456,-124.75299999999999,-99.693,-266.228,-51.31,23.052,-103.291,9.855,195.03,0.879,S_0007,D8S7H0_SELML
5,SCORE:,8547.726999999999,9515.103000000001,358.689,0.0,-2736.87,488.246,-958.492,5.974,92.73299999999999,319.815,1836.013,-82.00399999999999,-103.066,-88.126,-226.118,-40.616,23.955,-108.52799999999999,58.223,191.485,1.3130000000000002,S_0006,F8JXM9_STREN
6,SCORE:,15940.445,16834.113999999998,389.49800000000005,0.0,-2833.562,548.609,-993.212,6.081,101.51799999999999,326.618,1977.759,-74.753,-106.198,-97.805,-231.985,-56.141999999999996,27.77,-101.061,58.911,163.17,1.114,S_0007,E4MZV6_KITSK
4,SCORE:,10588.575,11333.868999999999,353.86199999999997,-0.185,-2618.221,571.937,-922.168,5.707999999999999,100.351,283.857,1861.1979999999999,-91.31299999999999,-86.087,-61.869,-229.515,-55.049,24.252,-99.435,71.717,144.753,0.914,S_0005,K7VUK7_MAIZE
2,SCORE:,9130.936,10185.289,351.99199999999996,0.0,-3177.5159999999996,694.21,-1158.315,7.496,123.054,339.80400000000003,2324.7129999999997,-101.74700000000001,-120.26,-112.431,-254.139,-61.961000000000006,22.099,-101.213,62.687,105.719,1.455,S_0003,Q4WRG4_ASPFU
7,SCORE:,8931.528,9913.091,330.63199999999995,0.0,-2790.012,528.3969999999999,-966.684,5.471,100.432,325.043,1933.5610000000001,-85.45700000000001,-110.20100000000001,-86.052,-230.889,-44.713,13.494000000000002,-106.536,55.223,145.791,0.937,S_0008,A0A0B5ELK7_9ACTN
0,SCORE:,2934.5409999999997,3920.489,353.519,0.0,-2977.422,688.368,-1040.73,6.702000000000001,112.81299999999999,336.42900000000003,2056.31,-88.88600000000001,-110.956,-80.805,-237.72099999999998,-52.59,18.064,-93.34,39.549,84.027,0.7190000000000001,S_0001,R2T3W0_9ENTE
4,SCORE:,11950.686000000002,13245.912,325.777,0.0,-3273.736,721.7510000000001,-1204.455,7.224,124.819,355.61,2301.235,-106.28,-122.963,-98.154,-277.561,-58.453,10.482999999999999,-106.35600000000001,16.892,87.876,1.0659999999999998,S_0005,U5GQW3_POPTR
9,SCORE:,9799.381,11075.801000000001,270.392,0.0,-3124.413,701.41,-1148.997,6.454,120.545,298.46299999999997,2242.922,-103.941,-111.947,-95.321,-254.57299999999998,-57.685,9.049,-119.73700000000001,-6.8389999999999995,97.01899999999999,0.778,S_0010,Q04GV8_OENOB
7,SCORE:,9692.43,11037.18,276.68,0.0,-3114.97,641.531,-1195.588,6.343,116.77799999999999,302.54,2224.472,-111.314,-119.256,-102.15799999999999,-249.27200000000002,-53.396,9.498,-115.071,19.465,117.975,0.9890000000000001,S_0008,C5GKB7_AJEDR
2,SCORE:,4503.656,5553.629,376.726,0.0,-3136.789,695.39,-1148.097,7.3660000000000005,121.779,328.42400000000004,2281.531,-110.65899999999999,-117.994,-104.25200000000001,-247.28799999999998,-54.768,35.504,-107.589,-10.732999999999999,140.238,1.2409999999999999,S_0003,M1MTD8_9CLOT
2,SCORE:,4702.313,5755.056,358.73400000000004,0.617,-3060.114,682.087,-1114.232,7.059,117.932,319.616,2228.425,-103.728,-114.18799999999999,-92.37299999999999,-251.49599999999998,-68.133,17.782,-88.696,-18.546,125.51799999999999,0.9940000000000001,S_0003,A0A089Y7Y9_9LACO
4,SCORE:,9382.87,10618.503,318.875,0.0,-3114.8579999999997,683.0880000000001,-1099.907,6.803,115.514,327.132,2167.032,-115.264,-115.179,-96.839,-248.812,-56.691,9.715,-104.09,-34.234,120.86399999999999,1.215,S_0005,F0LRN1_VIBFN
4,SCORE:,9357.726999999999,10395.362,335.616,-0.917,-3071.7070000000003,671.485,-1123.772,6.62,114.85,328.111,2218.166,-105.29299999999999,-119.97,-86.964,-265.171,-50.477,17.897000000000002,-86.626,89.883,89.12799999999999,1.506,S_0005,G6D4C0_DANPL
9,SCORE:,7363.398,8558.68,264.827,0.0,-2906.903,630.9540000000001,-1089.8,6.477,116.223,287.755,2046.2520000000002,-87.176,-122.314,-95.348,-242.33599999999998,-47.144,9.248,-89.736,21.271,100.76700000000001,1.702,S_0010,D9SVH0_CLOC7
9,SCORE:,21762.405,22045.877999999997,550.974,0.0,-2694.7990000000004,565.781,-930.3510000000001,7.037000000000001,100.537,370.36199999999997,2000.763,-68.993,-91.911,-48.943999999999996,-233.946,-59.876999999999995,54.696000000000005,-73.804,101.686,167.035,0.278,S_0010,F6ICU5_9SPHN
4,SCORE:,21646.139,22022.077,519.391,0.0,-2702.635,562.179,-956.7230000000001,6.502000000000001,101.44200000000001,362.735,2014.8270000000002,-78.384,-102.96799999999999,-52.629,-228.549,-54.812,58.041000000000004,-73.34899999999999,81.523,167.035,0.434,S_0005,F6ICU5_9SPHN
6,SCORE:,10379.033000000001,11567.427,315.712,0.0,-3044.711,678.552,-1102.093,7.0760000000000005,116.00299999999999,325.48,2148.096,-116.12299999999999,-100.98899999999999,-109.164,-254.65900000000002,-59.122,12.694,-103.39,11.87,85.522,0.8540000000000001,S_0007,U5GV16_POPTR
3,SCORE:,4674.611,5614.494000000001,414.586,0.0,-2998.6659999999997,653.47,-1060.143,7.072,107.535,319.006,2122.27,-111.291,-109.344,-84.98700000000001,-236.46099999999998,-62.661,30.651,-93.65799999999999,28.276,133.248,1.214,S_0004,K8WIM5_PRORE
9,SCORE:,17093.385,18397.843,317.805,-1.048,-3288.961,656.883,-1227.3310000000001,7.171,117.536,335.88599999999997,2336.545,-117.95299999999999,-127.041,-103.176,-271.04,-59.528,12.353,-100.84200000000001,16.171,190.334,1.7790000000000001,S_0010,M4DIE9_BRARP
9,SCORE:,9697.041,11040.638,279.812,0.0,-3135.245,646.618,-1204.326,6.522,114.417,311.54,2242.99,-113.986,-120.338,-100.624,-252.28,-52.54600000000001,7.945,-121.32700000000001,26.361,119.204,1.6669999999999998,S_0010,K9GAS3_PEND2
7,SCORE:,7524.991,8859.458,270.161,0.0,-3042.9559999999997,624.7040000000001,-1137.316,6.535,112.50200000000001,294.834,2136.166,-113.445,-122.536,-100.84700000000001,-245.418,-50.743,7.335,-109.588,-11.06,146.253,0.953,S_0008,Q835X5_ENTFA
6,SCORE:,1068.958,2085.861,377.07199999999995,0.0,-3024.127,640.2669999999999,-1089.149,6.648,112.971,343.425,2094.924,-83.573,-130.639,-89.396,-248.649,-56.427,34.413000000000004,-101.389,67.843,127.75399999999999,1.13,S_0007,A0A068SUC0_RHIGA
6,SCORE:,2868.653,3861.739,374.60400000000004,0.0,-2998.147,702.013,-1103.995,6.715,117.448,327.79900000000004,2160.9,-90.104,-113.072,-88.917,-249.543,-53.107,32.716,-96.896,44.225,33.119,1.158,S_0007,U5SEL1_9LACT
1,SCORE:,2922.038,4027.744,330.741,0.0,-3054.259,704.033,-1077.09,7.205,115.91,348.336,2106.854,-99.63799999999999,-112.77799999999999,-92.831,-251.593,-51.28,19.65,-99.881,0.40700000000000003,99.92200000000001,0.5870000000000001,S_0002,I6TDG2_ENTHA
2,SCORE:,11873.957,12978.458,361.495,0.0,-3024.429,633.965,-1079.846,7.176,111.81,351.842,2119.052,-105.992,-117.509,-97.587,-241.912,-56.536,17.548,-97.488,4.35,108.478,1.082,S_0003,E1VSX4_ARTAR
8,SCORE:,15865.485,16769.455,463.36199999999997,-0.7709999999999999,-3062.98,651.37,-1147.75,7.636,109.65799999999999,339.397,2237.93,-102.325,-116.419,-94.155,-272.187,-51.122,14.107000000000001,-94.098,64.808,147.819,1.751,S_0009,M4DY45_BRARP
7,SCORE:,2971.995,3999.678,359.51300000000003,0.0,-3181.5890000000004,737.938,-1072.851,7.585,126.421,389.76099999999997,2172.821,-90.755,-127.113,-100.87700000000001,-252.56599999999997,-56.756,12.119000000000002,-96.816,29.276,113.869,2.336,S_0008,A4WE15_ENT38
9,SCORE:,8845.591,9655.314,486.039,0.0,-2878.623,565.879,-1032.547,6.789,107.178,350.93699999999995,2043.955,-92.633,-108.00399999999999,-93.64299999999999,-246.69400000000002,-58.035,40.027,-105.779,41.451,162.358,1.62,S_0010,H2JXT2_STRHJ
7,SCORE:,3053.3140000000003,4120.642,343.525,0.0,-3059.803,716.6410000000001,-1073.91,7.197,116.186,336.68199999999996,2149.5429999999997,-101.79799999999999,-117.985,-93.148,-254.628,-62.068000000000005,13.614,-97.323,21.32,87.09899999999999,1.527,S_0008,C4L0E9_EXISA
4,SCORE:,4657.893,5806.4169999999995,302.39,0.0,-2952.712,662.461,-1116.0739999999998,7.031000000000001,111.609,304.899,2145.746,-108.87200000000001,-113.041,-102.773,-246.59900000000002,-54.373999999999995,14.738,-96.613,-22.01,114.15299999999999,1.516,S_0005,T0UKB7_9STRE
1,SCORE:,9101.355,10389.315,274.47700000000003,0.0,-3059.2340000000004,669.461,-1114.16,6.229,110.385,306.212,2164.571,-116.88600000000001,-112.575,-86.288,-246.951,-52.023,10.982999999999999,-118.699,-23.781999999999996,99.235,1.082,S_0002,D5DH78_BACMD
0,SCORE:,8513.866,9629.226,342.09,0.0,-3065.7709999999997,679.1469999999999,-1089.213,7.511,113.81299999999999,330.43800000000005,2142.449,-118.971,-109.175,-97.26299999999999,-239.709,-54.885,22.408,-91.338,-8.609,120.353,1.364,S_0001,S0PFN8_9ENTE
9,SCORE:,3760.705,4887.02,351.786,0.0,-3115.548,736.659,-1160.245,6.907,117.296,335.76300000000003,2230.324,-113.225,-112.999,-112.99600000000001,-259.191,-49.24100000000001,29.22,-98.463,5.4270000000000005,80.626,1.584,S_0010,A8FDU6_BACP2
2,SCORE:,9640.067,10113.405999999999,499.00300000000004,0.0,-2738.3979999999997,663.2769999999999,-936.503,6.854,107.913,328.11,1948.1670000000001,-66.824,-106.064,-90.954,-218.26,-46.82899999999999,29.549,-77.597,91.90899999999999,132.724,0.583,S_0003,R5IHK8_9FIRM
1,SCORE:,8914.476999999999,10107.104,340.93800000000005,0.0,-3133.009,670.061,-1198.938,7.218,117.37100000000001,324.836,2256.785,-128.458,-117.883,-102.57700000000001,-246.02599999999998,-64.115,19.271,-107.906,61.044,107.375,1.385,S_0002,C8VIL5_EMENI
